Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Stage_ft,Tw_Temp_degF,Area_ac
2004-09-29,4070,8072.727273,123,243.9669421,2185579,967.99,56.20434006,18225.78828
2004-09-30,4203,8336.528926,80,158.677686,2182851,967.79,56.28788472,18210.64022
2004-10-01,3879,7693.884298,86,170.5785124,2178849,967.64,56.38057825,18188.41789
2004-10-02,3818,7572.892562,86,170.5785124,2176121,967.42,56.6046996,18173.26983
2004-10-03,3363,6670.413223,80,158.677686,2175575,967.27,56.43768972,18170.238
2004-10-04,3364,6672.396694,123,243.9669421,2175393,967.24,56.37221718,18169.22739
2004-10-05,3557,7055.206612,107,212.231405,2173029,967.23,56.39628914,18156.10056
2004-10-06,3646,7231.735537,91,180.4958678,2172301,967.1,56.49989132,18152.05811
2004-10-07,3414,6771.570248,91,180.4958678,2172119,967.06,56.62721149,18151.0475
2004-10-08,3513,6967.933884,85,168.5950413,2174120,967.05,56.56009815,18162.15867
2004-10-09,3987,7908.099174,43,85.2892562,2171574,967.16,57.02401185,18148.02122
2004-10-10,4337,8602.31405,133,263.8016529,2170487,967.02,56.81217635,18141.96179
2004-10-11,3887,7709.752066,91,180.4958678,2167955,966.96,56.38851466,18127.81966
2004-10-12,4058,8048.92562,170,337.1900826,2165423,966.82,56.95558533,18113.67754
2004-10-13,3751,7440,170,337.1900826,2164338,966.68,57.01278856,18107.61743
2004-10-14,4317,8562.644628,128,253.8842975,2160722,966.62,57.44485304,18087.42078
2004-10-15,4715,9352.066116,133,263.8016529,2157105,966.42,59.11111021,18067.21855
2004-10-16,6766,13420.16529,122,241.9834711,2152767,966.22,56.96162353,18042.97742
2004-10-17,4567,9058.512397,42,83.30578512,2151150,965.98,56.73153495,18033.89264
2004-10-18,4326,8580.495868,42,83.30578512,2151150,965.89,57.31883358,18033.89264
2004-10-19,4394,8715.371901,43,85.2892562,2163615,965.89,57.10668199,18103.57922
2004-10-20,4172,8275.041322,21,41.65289256,2168498,966.58,57.4,18130.85251
2004-10-21,5859,11621.15702,5,9.917355372,2165423,966.85,57.4,18113.67754
2004-10-22,6103,12105.12397,53,105.1239669,2161084,966.68,57.12271698,18089.44268
2004-10-23,5222,10357.68595,27,53.55371901,2162892,966.44,57.10397382,18099.54101
2004-10-24,3768,7473.719008,0,0,2160179,966.54,57.81101984,18084.38793
2004-10-25,5357,10625.45455,48,95.20661157,2158371,966.39,57.40549287,18074.28961
2004-10-26,4859,9637.68595,80,158.677686,2161807,966.29,57.44426443,18093.48089
2004-10-27,4293,8515.041322,5,9.917355372,2162711,966.48,57.70845872,18098.53006
2004-10-28,3886,7707.768595,43,85.2892562,2162892,966.53,57.59045362,18099.54101
2004-10-29,4079,8090.578512,16,31.73553719,2161988,966.54,57.41673628,18094.49184
2004-10-30,3775,7487.603306,37,73.38842975,2161626,966.49,57.50500102,18092.46994
2004-10-31,5399,10708.76033,32,63.47107438,2158914,966.47,57.30360503,18077.32246
2004-11-01,5396,10702.80992,42,83.30578512,2156382,966.32,56.88946917,18063.18034
2004-11-02,4722,9365.950413,90,178.5123967,2159637,966.18,56.84037949,18081.36067
2004-11-03,4867,9653.553719,16,31.73553719,2154935,966.36,57.26561548,18055.09832
2004-11-04,4581,9086.280992,80,158.677686,2152228,966.1,56.98877288,18039.94916
2004-11-05,5239,10391.40496,101,200.3305785,2149532,965.95,56.69401075,18024.80225
2004-11-06,4373,8673.719008,48,95.20661157,2148992,965.8,56.71044746,18021.76837
2004-11-07,4508,8941.487603,64,126.9421488,2146835,965.77,56.50273952,18009.64972
2004-11-08,4678,9278.677686,53,105.1239669,2141622,965.65,56.63865147,17980.36157
2004-11-09,5161,10236.69421,42,83.30578512,2136229,965.36,56.28624839,17950.06213
2004-11-10,4358,8643.966942,16,31.73553719,2134078,965.06,56.22719065,17937.94181
2004-11-11,4024,7981.487603,11,21.81818182,2134078,964.94,56.18472967,17937.94181
2004-11-12,4194,8318.677686,11,21.81818182,2133363,964.94,56.24455231,17933.90113
2004-11-13,3054,6057.520661,0,0,2135330,964.9,56.38387229,17945.01129
2004-11-14,3951,7836.694215,53,105.1239669,2135689,965.01,56.46051371,17947.02826
2004-11-15,4188,8306.77686,42,83.30578512,2136049,965.03,56.17863728,17949.05084
2004-11-16,4145,8221.487603,16,31.73553719,2135689,965.05,56.15808493,17947.02826
2004-11-17,3696,7330.909091,42,83.30578512,2134793,965.03,56.12961643,17941.98249
2004-11-18,3632,7203.966942,58,115.0413223,2133363,964.98,55.95252246,17933.90113
2004-11-19,3331,6606.942149,16,31.73553719,2132648,964.9,56.38638541,17929.86045
2004-11-20,3985,7904.132231,79,156.6942149,2130146,964.86,55.98191611,17915.7209
2004-11-21,3535,7011.570248,79,156.6942149,2128895,964.72,55.98399212,17908.65113
2004-11-22,3501,6944.132231,63,124.9586777,2127286,964.65,55.92694528,17899.55819
2004-11-23,3611,7162.31405,58,115.0413223,2126214,964.56,55.6846338,17893.5
2004-11-24,3601,7142.479339,26,51.57024793,2125142,964.5,55.45126733,17887.44181
2004-11-25,3317,6579.173554,11,21.81818182,2124963,964.44,55.44525616,17886.43023
2004-11-26,3706,7350.743802,11,21.81818182,2124963,964.43,55.36823317,17886.43023
2004-11-27,4079,8090.578512,26,51.57024793,2125678,964.43,55.37884623,17890.4709
2004-11-28,3850,7636.363636,32,63.47107438,2125320,964.47,55.33851187,17888.44774
2004-11-29,3727,7392.396694,37,73.38842975,2124427,964.45,55.25796922,17883.40113
2004-11-30,3488,6918.347107,32,63.47107438,2124248,964.4,54.9550615,17882.38955
2004-12-01,3605,7150.413223,47,93.2231405,2124069,964.39,54.85069376,17881.37797
2004-12-02,3744,7426.115702,37,73.38842975,2123712,964.38,54.84955979,17879.36045
2004-12-03,3960,7854.545455,63,124.9586777,2121567,964.36,54.76045685,17867.23842
2004-12-04,3188,6323.305785,47,93.2231405,2122282,964.24,54.28267094,17871.2791
2004-12-05,3544,7029.421488,53,105.1239669,2122640,964.28,54.16204381,17873.30226
2004-12-06,3289,6523.636364,0,0,2128895,964.3,53.58207111,17908.65113
2004-12-07,3102,6152.727273,26,51.57024793,2142161,964.65,53.43912253,17983.38983
2004-12-08,2248,4458.842975,11,21.81818182,2192509,965.39,53.31563439,18264.17105
2004-12-09,2926,5803.636364,0,0,2218549,968.17,53.29508887,18407.59225
2004-12-10,3127,6202.31405,5,9.917355372,2233126,969.59,53.14586053,18489.58596
2004-12-11,3327,6599.008264,27,53.55371901,2243675,970.38,52.82339586,18550.46202
2004-12-12,3074,6097.190083,11,21.81818182,2252046,970.95,52.5676101,18598.5223
2004-12-13,3173,6293.553719,5,9.917355372,2257258,971.4,52.30039402,18628.42675
2004-12-14,3306,6557.355372,16,31.73553719,2260980,971.68,52.158794,18649.78216
2004-12-15,3154,6255.867769,16,31.73553719,2266210,971.88,52.12947669,18679.69074
2004-12-16,3298,6541.487603,66,130.9090909,2270328,972.16,52.10931559,18703.18195
2004-12-17,3502,6946.115702,55,109.0909091,2274073,972.38,51.73213611,18724.54537
2004-12-18,2789,5531.900826,50,99.17355372,2278004,972.58,51.64800317,18746.96983
2004-12-19,3263,6472.066116,44,87.27272727,2280813,972.79,51.3386517,18762.99383
2004-12-20,3118,6184.46281,33,65.45454545,2285137,972.94,51.37174649,18787.5564
2004-12-21,3284,6513.719008,50,99.17355372,2287773,973.17,51.37833748,18802.50806
2004-12-22,3387,6718.016529,72,142.8099174,2289656,973.31,52.78489784,18813.18862
2004-12-23,3471,6884.628099,55,109.0909091,2291539,973.41,53.3676348,18823.86919
2004-12-24,4018,7969.586777,66,130.9090909,2291539,973.51,53.15195935,18823.86919
2004-12-25,3863,7662.14876,44,87.27272727,2292857,973.51,52.94024267,18831.34502
2004-12-26,3877,7689.917355,67,132.892562,2299824,973.58,52.70530463,18870.86255
2004-12-27,2421,4801.983471,50,99.17355372,2318753,973.95,52.47213954,18977.65859
2004-12-28,310,614.8760331,95,188.4297521,2339896,974.95,51.9125,19096.207
2004-12-29,1451,2878.016529,34,67.43801653,2360789,976.06,51.91337348,19212.61751
2004-12-30,1003,1989.421488,11,21.81818182,2391693,977.15,51.75670958,19383.50138
2004-12-31,1363,2703.471074,23,45.61983471,2417193,978.75,51.59504632,19523.62626
2005-01-01,1705,3381.818182,12,23.80165289,2437349,980.06,51.41798593,19637.33331
2005-01-02,1848,3665.454545,76,150.7438017,2459603,981.09,51.19019481,19762.09023
2005-01-03,3161,6269.752066,58,115.0413223,2474042,982.22,51.25015494,19842.68
2005-01-04,3304,6553.38843,41,81.32231405,2482391,982.95,51.06462514,19889.04572
2005-01-05,2573,5103.471074,18,35.70247934,2488757,983.37,50.95935783,19924.37506
2005-01-06,3124,6196.363636,29,57.52066116,2492935,983.69,50.88357518,19947.56166
2005-01-07,3985,7904.132231,29,57.52066116,2500325,983.9,50.74524905,19988.40756
2005-01-08,3163,6273.719008,0,0,2508927,984.27,50.50539204,20035.8811
2005-01-09,4166,8263.140496,24,47.60330579,2517945,984.7,50.28643214,20085.56027
2005-01-10,3056,6061.487603,18,35.70247934,2529409,985.15,50.24515647,20148.48602
2005-01-11,2977,5904.793388,12,23.80165289,2541952,985.72,50.18049059,20217.12059
2005-01-12,3145,6238.016529,24,47.60330579,2550286,986.34,50.04690241,20262.60799
2005-01-13,3265,6476.033058,42,83.30578512,2558201,986.75,49.90631672,20305.72031
2005-01-14,2975,5900.826446,30,59.50413223,2566702,987.14,49.81102232,20351.8637
2005-01-15,2822,5597.355372,24,47.60330579,2574595,987.56,49.76408796,20394.70687
2005-01-16,3193,6333.22314,12,23.80165289,2582356,987.95,49.71928151,20436.63114
2005-01-17,2796,5545.785124,24,47.60330579,2589514,988.33,49.71881082,20475.27006
2005-01-18,3328,6600.991736,24,47.60330579,2596265,988.68,49.61681707,20511.70599
2005-01-19,3352,6648.595041,30,59.50413223,2604079,989.01,49.52477769,20553.65831
2005-01-20,3245,6436.363636,0,0,2613538,989.39,49.51031732,20604.44242
2005-01-21,3549,7039.338843,55,109.0909091,2621791,989.85,49.49494489,20649.37363
2005-01-22,3076,6101.157025,24,47.60330579,2629855,990.25,49.38823563,20693.63846
2005-01-23,3413,6769.586777,24,47.60330579,2636472,990.64,49.35140352,20729.96044
2005-01-24,3422,6787.438017,31,61.48760331,2644368,990.96,49.36400467,20773.09218
2005-01-25,2936,5823.471074,31,61.48760331,2654971,991.34,49.31053816,20830.97773
2005-01-26,1480,2935.53719,25,49.58677686,2686140,991.85,49.13374566,21000.08752
2005-01-27,2739,5432.727273,155,307.4380165,2710791,993.34,49.11506222,21132.88591
2005-01-28,901,1787.107438,151,299.5041322,2755212,994.51,48.77694444,21370.09894
2005-01-29,1229,2437.68595,6,11.90082645,2789988,996.6,48.79096005,21553.97053
2005-01-30,971,1925.950413,32,63.47107438,2815951,998.22,48.94749394,21690.16979
2005-01-31,3519,6979.834711,45,89.25619835,2832031,999.42,49.23444835,21774.56234
2005-02-01,2117,4199.008264,84,166.6115702,2848156,1000.16,49.09988736,21860.40053
2005-02-02,1852,3673.38843,110,218.1818182,2863699,1000.9,48.94084693,21942.75741
2005-02-03,2225,4413.22314,110,218.1818182,2876869,1001.61,48.95883967,22012.35758
2005-02-04,2190,4343.801653,65,128.9256198,2892508,1002.21,48.73470958,22094.72042
2005-02-05,1928,3824.132231,46,91.23966942,2906447,1002.92,48.77661739,22167.8
2005-02-06,2412,4784.132231,65,128.9256198,2916633,1003.55,48.73746087,22221.16198
2005-02-07,3721,7380.495868,59,117.0247934,2925537,1004.01,48.70113473,22267.55781
2005-02-08,3602,7144.46281,39,77.3553719,2931103,1004.41,48.58528183,22296.56042
2005-02-09,3603,7146.446281,53,105.1239669,2936446,1004.66,48.66702342,22324.40104
2005-02-10,3814,7564.958678,59,117.0247934,2940686,1004.9,48.73158725,22346.44036
2005-02-11,2881,5714.380165,79,156.6942149,2947175,1005.09,48.67533579,22380.07865
2005-02-12,3756,7449.917355,72,142.8099174,2950979,1005.38,48.54149761,22399.79819
2005-02-13,2772,5498.181818,13,25.78512397,2962174,1005.55,48.28744131,22457.80026
2005-02-14,2811,5575.53719,13,25.78512397,2973423,1006.05,48.21552436,22515.79768
2005-02-15,3160,6267.768595,7,13.88429752,2983323,1006.55,48.38319909,22566.83995
2005-02-16,3328,6600.991736,20,39.66942149,2991689,1006.99,48.40718023,22609.75979
2005-02-17,2777,5508.099174,40,79.33884298,2999830,1007.36,48.47000806,22651.51959
2005-02-18,2711,5377.190083,47,93.2231405,3011391,1007.72,48.33219785,22710.68209
2005-02-19,3619,7178.181818,20,39.66942149,3021393,1008.23,48.22194092,22761.71944
2005-02-20,1958,3883.636364,74,146.7768595,3046950,1008.67,47.92994652,22891.63772
2005-02-21,3129,6206.280992,34,67.43801653,3068750,1009.79,48.24399761,23003.2459
2005-02-22,2394,4748.429752,27,53.55371901,3084422,1010.74,48.04084989,23083.41555
2005-02-23,2089,4143.471074,48,95.20661157,3100138,1011.42,48.19990138,23163.58848
2005-02-24,3311,6567.272727,116,230.0826446,3108959,1012.1,48.10278656,23208.39078
2005-02-25,2936,5823.471074,62,122.9752066,3117780,1012.48,47.93881733,23253.19309
2005-02-26,3094,6136.859504,41,81.32231405,3126630,1012.86,47.87653964,23297.99398
2005-02-27,3238,6422.479339,41,81.32231405,3143898,1013.24,47.7986728,23385.24048
2005-02-28,1908,3784.46281,90,178.5123967,3168056,1013.98,47.57943191,23506.67995
2005-03-01,1890,3748.760331,21,41.65289256,3191638,1015.01,47.86045958,23624.5792
2005-03-02,1850,3669.421488,42,83.30578512,3216526,1016.01,47.97215529,23748.37212
2005-03-03,1743,3457.190083,63,124.9586777,3237491,1017.06,47.91224432,23852.12788
2005-03-04,1766,3502.809917,7,13.88429752,3255679,1017.94,47.90415433,23941.72803
2005-03-05,1842,3653.553719,78,154.7107438,3274655,1018.7,47.90904179,24034.87183
2005-03-06,3152,6251.900826,92,182.4793388,3289098,1019.49,48.07904861,24105.68389
2005-03-07,2137,4238.677686,149,295.5371901,3304280,1020.09,47.88162605,24180.46617
2005-03-08,2140,4244.628099,78,154.7107438,3319021,1020.72,47.96434377,24252.87139
2005-03-09,2764,5482.31405,72,142.8099174,3333071,1021.33,47.98711212,24321.71778
2005-03-10,2772,5498.181818,108,214.214876,3345232,1021.91,47.95561328,24381.0668
2005-03-11,2788,5529.917355,137,271.7355372,3356187,1022.41,47.89684314,24434.48278
2005-03-12,3789,7515.371901,151,299.5041322,3364733,1022.86,47.92115177,24476.02666
2005-03-13,2950,5851.239669,144,285.6198347,3375254,1023.21,47.96400343,24527.06858
2005-03-14,2972,5894.876033,152,301.4876033,3387259,1023.64,47.97501257,24585.23057
2005-03-15,4055,8042.975207,130,257.8512397,3393899,1024.13,47.934125,24617.27903
2005-03-16,3159,6265.785124,123,243.9669421,3402507,1024.4,47.85242163,24658.82621
2005-03-17,3083,6115.041322,73,144.7933884,3410632,1024.75,47.83279328,24697.99466
2005-03-18,3128,6204.297521,65,128.9256198,3419777,1025.08,47.83527098,24741.91404
2005-03-19,2425,4809.917355,22,43.63636364,3438090,1025.45,47.8590737,24829.75104
2005-03-20,3011,5972.231405,59,117.0247934,3458959,1026.19,47.90944852,24929.46152
2005-03-21,3021,5992.066116,15,29.75206612,3486184,1027.03,47.92631479,25058.84438
2005-03-22,497,985.785124,0,0,3544121,1028.12,47.91735524,25332.23294
2005-03-23,505,1001.652893,53,105.1239669,3593496,1030.42,48.03927,25564.25544
2005-03-24,76,150.7438017,114,226.1157025,3630709,1032.36,47.82393776,25737.67595
2005-03-25,392,777.5206612,76,150.7438017,3660925,1033.81,47.77301212,25877.60763
2005-03-26,563,1116.694215,46,91.23966942,3686896,1034.98,47.6780377,25997.21012
2005-03-27,1307,2592.396694,38,75.37190083,3720598,1035.98,47.72537434,26151.49068
2005-03-28,1508,2991.07438,54,107.107438,3753713,1037.27,47.93393664,26302.18945
2005-03-29,1383,2743.140496,70,138.8429752,3781994,1038.53,48.11117955,26430.16
2005-03-30,1878,3724.958678,117,232.0661157,3806354,1039.6,48.10535463,26541.59415
2005-03-31,2330,4621.487603,118,234.0495868,3827041,1040.52,48.6269818,26636.99046
2005-04-01,3300,6545.454545,118,234.0495868,3844599,1041.3,48.74508837,26717.70855
2005-04-02,2814,5581.487603,118,234.0495868,3861966,1041.96,48.49860849,26797.20085
2005-04-03,3494,6930.247934,55,109.0909091,3881790,1042.61,48.28869766,26887.70363
2005-04-04,2289,4540.165289,79,156.6942149,3902216,1043.35,48.46352974,26980.6067
2005-04-05,3097,6142.809917,72,142.8099174,3918676,1044.11,48.63714571,27054.95787
2005-04-06,3046,6041.652893,120,238.0165289,3933011,1044.72,48.57967632,27119.76726
2005-04-07,2724,5402.975207,0,0,3950364,1045.25,48.43014038,27198.30011
2005-04-08,2947,5845.289256,177,351.0743802,3973510,1045.89,48.2167136,27302.30299
2005-04-09,3097,6142.809917,64,126.9421488,3992639,1046.74,48.78768018,27387.912
2005-04-10,3190,6327.272727,121,240,4011269,1047.44,48.7566347,27471.07387
2005-04-11,3147,6241.983471,130,257.8512397,4026397,1048.12,48.54837545,27538.34242
2005-04-12,2970,5890.909091,130,257.8512397,4042105,1048.67,48.40611165,27608.05023
2005-04-13,3290,6525.619835,8,15.8677686,4056476,1049.24,48.69393474,27671.64977
2005-04-14,2593,5143.140496,57,113.0578512,4070050,1049.76,48.42044103,27732.35226
2005-04-15,3061,6071.404959,188,372.892562,4082822,1050.25,48.41894254,27790.03463
2005-04-16,3128,6204.297521,180,357.0247934,4093664,1050.71,48.23076492,27838.94045
2005-04-17,3078,6105.123967,156,309.4214876,4103429,1051.1,48.55653122,27882.83202
2005-04-18,3957,7848.595041,205,406.6115702,4114588,1051.45,48.90116087,27932.98933
2005-04-19,3514,6969.917355,197,390.7438017,4123818,1051.85,48.7483218,27974.37102
2005-04-20,3426,6795.371901,173,343.1404959,4132507,1052.18,48.44029525,28013.24506
2005-04-21,3654,7247.603306,206,408.5950413,4140636,1052.49,48.38055742,28049.6137
2005-04-22,3424,6791.404959,132,261.8181818,4150181,1052.78,48.47876952,28092.24764
2005-04-23,3741,7420.165289,298,591.0743802,4160037,1053.12,48.52982511,28136.1392
2005-04-24,4559,9042.644628,58,115.0413223,4168203,1053.47,49.18096814,28172.50471
2005-04-25,4340,8608.264463,0,0,4174961,1053.76,48.95250187,28202.6
2005-04-26,4287,8503.140496,108,214.214876,4179488,1054,48.97171484,28222.59386
2005-04-27,4324,8576.528926,150,297.5206612,4184581,1054.16,48.97469276,28245.08751
2005-04-28,4262,8453.553719,141,279.6694215,4191371,1054.34,48.73237804,28275.0761
2005-04-29,4539,9002.975207,67,132.892562,4198727,1054.58,49.0068132,28307.56448
2005-04-30,4173,8277.024793,58,115.0413223,4207234,1054.84,49.1,28345.17505
2005-05-01,4347,8622.14876,125,247.9338843,4214341,1055.14,49.1,28376.63461
2005-05-02,4306,8540.826446,125,247.9338843,4222017,1055.39,49.16366539,28410.61288
2005-05-03,4861,9641.652893,159,315.3719008,4227987,1055.66,48.66406867,28437.03944
2005-05-04,5848,11599.33884,134,265.785124,4234539,1055.87,48.79600288,28465.9422
2005-05-05,4271,8471.404959,101,200.3305785,4251100,1056.1,48.63202874,28538.67024
2005-05-06,5038,9992.727273,93,184.4628099,4264542,1056.68,48.51010864,28597.60825
2005-05-07,5416,10742.47934,76,150.7438017,4278603,1057.15,48.56063441,28659.05408
2005-05-08,3804,7545.123967,102,202.3140496,4318628,1057.64,48.36488081,28833.36313
2005-05-09,3211,6368.92562,103,204.2975207,4389902,1059.03,48.32277684,29093.35618
2005-05-10,8132,16129.58678,60,119.0082645,4431597,1061.49,48.81458789,29226.14413
2005-05-11,13939,27647.60331,121,240,4447721,1062.92,49.67559529,29277.21305
2005-05-12,17763,35232.39669,225,446.2809917,4450655,1063.47,50.05045929,29286.49972
2005-05-13,19198,38078.67769,181,359.0082645,4445668,1063.57,49.93654118,29270.71492
2005-05-14,18398,36491.90083,173,343.1404959,4443321,1063.4,50.39376717,29263.28622
2005-05-15,18113,35926.61157,181,359.0082645,4440387,1063.32,50.41491463,29253.99956
2005-05-16,10705,21233.05785,52,103.1404959,4467691,1063.22,50.28938436,29340.35777
2005-05-17,38291,75949.09091,0,0,4424587,1064.15,50.109765,29203.85587
2005-05-18,27075,53702.47934,86,170.5785124,4426924,1062.68,50.45526886,29211.28635
2005-05-19,22966,45552.39669,61,120.9917355,4448308,1062.76,50.71200498,29279.07102
2005-05-20,18752,37194.04959,104,206.2809917,4464744,1063.49,51.01923292,29331.07269
2005-05-21,17498,34706.77686,234,464.1322314,4471817,1064.05,51.19888886,29353.35752
2005-05-22,19084,37852.56198,200,396.6942149,4473290,1064.29,51.03363219,29357.99849
