Date,Total_Outflow_cfs,Total_Outflow_AF,Evap_cfs,Evap_AF,Storage_AF,Tw_Temp_degF
1/29/2006,7306,14491.23967,82,162.6446281,3544628,48.70084144
1/30/2006,10136,20104.46281,22,43.63636364,3566967,48.5822667
1/31/2006,11557,22922.97521,23,45.61983471,3586074,48.53763319
2/1/2006,9641,19122.64463,75,148.7603306,3607316,48.44332288
2/2/2006,11507,22823.80165,30,59.50413223,3625822,48.39675751
2/3/2006,22736,45096.19835,15,29.75206612,3617591,47.95233971
2/4/2006,28524,56576.52893,30,59.50413223,3606292,47.72669457
2/5/2006,28448,56425.78512,60,119.0082645,3589657,48.03676607
2/6/2006,28856,57235.04132,127,251.9008264,3568495,48.20611123
2/7/2006,24137,47875.04132,60,119.0082645,3554257,48.29269129
2/8/2006,21048,41748.09917,60,119.0082645,3543107,48.30820692
2/9/2006,14226,28216.8595,149,295.5371901,3543107,48.57691121
2/10/2006,13688,27149.75207,171,339.1735537,3542600,48.49665444
2/11/2006,10482,20790.7438,127,251.9008264,3546908,48.4614429
2/12/2006,8733,17321.65289,112,222.1487603,3554257,48.44481569
2/13/2006,7516,14907.7686,82,162.6446281,3562892,48.65651197
2/14/2006,5803,11510.08264,112,222.1487603,3571041,49.0419498
2/15/2006,3587,7114.710744,113,224.1322314,3584795,48.45963226
2/16/2006,3238,6422.479339,53,105.1239669,3598103,48.11448844
2/17/2006,2905,5761.983471,53,105.1239669,3613990,47.7937999
2/18/2006,2597,5151.07438,23,45.61983471,3627880,47.74331369
2/19/2006,2346,4653.22314,23,45.61983471,3642316,48.1524129
2/20/2006,2148,4260.495868,99,196.3636364,3654981,48.05960786
2/21/2006,2140,4244.628099,84,166.6115702,3667416,47.91555685
2/22/2006,2223,4409.256198,76,150.7438017,3677286,47.64713637
2/23/2006,2020,4006.61157,115,228.0991736,3688459,47.72540746
2/24/2006,2175,4314.049587,92,182.4793388,3699422,51.60603503
2/25/2006,2044,4054.214876,69,136.8595041,3713256,50.18915358
2/26/2006,2155,4274.380165,69,136.8595041,3728991,47.5989648
2/27/2006,5373,10657.19008,47,93.2231405,3777756,47.51063746
2/28/2006,9541,18924.29752,125,247.9338843,3834224,47.14730485
3/1/2006,10104,20040.99174,24,47.60330579,3871855,46.93477247
3/2/2006,9781,19400.33058,56,111.0743802,3902486,46.92659833
3/3/2006,17617,34942.80992,32,63.47107438,3914899,47.52483701
3/4/2006,20663,40984.46281,72,142.8099174,3915438,47.56299861
3/5/2006,20377,40417.19008,112,222.1487603,3934909,47.39032196
3/6/2006,23250,46115.70248,64,126.9421488,3947924,47.79205862
3/7/2006,31256,61995.3719,32,63.47107438,3946568,48.26320697
3/8/2006,30496,60487.93388,56,111.0743802,3934367,47.92860739
3/9/2006,28261,56054.87603,32,63.47107438,3918946,47.48920727
3/10/2006,27727,54995.70248,63,124.9586777,3900867,47.44360267
3/11/2006,28510,56548.76033,0,0,3877224,47.4
3/12/2006,27927,55392.39669,55,109.0909091,3853147,47.39893523
3/13/2006,28512,56552.72727,47,93.2231405,3829169,47.35700572
3/14/2006,23515,46641.32231,39,77.3553719,3816678,47.09021797
3/15/2006,20237,40139.50413,117,232.0661157,3809796,47.15277644
3/16/2006,21270,42188.42975,23,45.61983471,3816942,46.91753996
3/17/2006,20514,40688.92562,47,93.2231405,3827041,46.99944001
3/18/2006,21508,42660.49587,16,31.73553719,3826509,47.26181757
3/19/2006,20849,41353.38843,141,279.6694215,3821454,47.39205922
3/20/2006,22785,45193.38843,109,216.1983471,3811913,47.36958435
3/21/2006,23144,45905.45455,125,247.9338843,3799472,47.1611139
3/22/2006,22730,45084.29752,101,200.3305785,3785703,47.1244273
3/23/2006,23581,46772.2314,54,107.107438,3768749,47.14991803
3/24/2006,20324,40312.06612,62,122.9752066,3765309,46.93718802
3/25/2006,18575,36842.97521,23,45.61983471,3781729,46.78255599
3/26/2006,20486,40633.38843,31,61.48760331,3788617,46.95432389
3/27/2006,19048,37781.15702,117,232.0661157,3795237,46.91501227
3/28/2006,20438,40538.18182,47,93.2231405,3807678,46.86681936
3/29/2006,20693,41043.96694,31,61.48760331,3821720,47.12920615
3/30/2006,19021,37727.60331,31,61.48760331,3833700,47.48202753
3/31/2006,20556,40772.2314,16,31.73553719,3853948,46.9522291
4/1/2006,19290,38261.15702,8,15.8677686,3879105,46.99958987
4/2/2006,19107,37898.18182,79,156.6942149,3903296,47.06842471
4/3/2006,20489,40639.33884,72,142.8099174,3938705,47.44079166
4/4/2006,33796,67033.38843,48,95.20661157,3941416,47.86905218
4/5/2006,36980,73348.76033,64,126.9421488,3927588,47.88473087
4/6/2006,37107,73600.66116,230,456.1983471,3911930,48.21952375
4/7/2006,37596,74570.57851,87,172.5619835,3891459,48.07147507
4/8/2006,36892,73174.21488,79,156.6942149,3876150,47.94791569
4/9/2006,36570,72535.53719,95,188.4297521,3861966,48.26338332
4/10/2006,37262,73908.09917,79,156.6942149,3844067,48.38717905
4/11/2006,30995,61477.68595,47,93.2231405,3857690,48.41919238
4/12/2006,17119,33955.04132,120,238.0165289,3936807,47.83785382
4/13/2006,37803,74981.15702,408,809.2561983,3946839,49.23476953
4/14/2006,36333,72065.45455,136,269.7520661,3942501,48.9216735
4/15/2006,35458,70329.91736,152,301.4876033,3942230,49.22477012
4/16/2006,28877,57276.69421,80,158.677686,3956072,47.78915023
4/17/2006,25309,50199.66942,72,142.8099174,3964518,47.79389472
4/18/2006,27540,54624.79339,88,174.5454545,3963701,48.31968913
4/19/2006,25524,50626.1157,128,253.8842975,3965336,48.43460868
4/20/2006,26977,53508.09917,80,158.677686,3961249,48.40856845
4/21/2006,20188,40042.31405,217,430.4132231,3968605,48.35537161
4/22/2006,21344,42335.20661,169,335.2066116,3972965,48.55613898
4/23/2006,17690,35087.60331,0,0,3980868,48.55812126
4/24/2006,18224,36146.77686,113,224.1322314,3986890,48.39838207
4/25/2006,18021,35744.13223,40,79.33884298,3992092,48.60270688
4/26/2006,20043,39754.71074,145,287.6033058,3992913,49.0109551
4/27/2006,20479,40619.50413,242,480,3994008,49.33619886
4/28/2006,14401,28563.96694,170,337.1900826,4007695,49.17463153
4/29/2006,10666,21155.70248,348,690.2479339,4030522,48.07139498
4/30/2006,8637,17131.23967,203,402.6446281,4057305,47.84334903
5/1/2006,8028,15923.30579,237,470.0826446,4082544,48.30140638
5/2/2006,5299,10510.41322,271,537.5206612,4110403,47.14547473
5/3/2006,3273,6491.900826,297,589.0909091,4140916,47.08003956
5/4/2006,1877,3722.975207,207,410.5785124,4172427,46.94949681
5/5/2006,2273,4508.429752,267,529.5867769,4202688,46.93503914
5/6/2006,2294,4550.082645,209,414.5454545,4233111,46.91203878
5/7/2006,8120,16105.78512,260,515.7024793,4250529,47.82224019
5/8/2006,9221,18289.58678,193,382.8099174,4264255,47.91222146
5/9/2006,10533,20891.90083,194,384.7933884,4273438,47.80309001
5/10/2006,10545,20915.70248,270,535.5371901,4281760,47.83235873
5/11/2006,9699,19237.68595,329,652.5619835,4292393,48.2874933
5/12/2006,9090,18029.75207,254,503.8016529,4304788,48.15090653
5/13/2006,8389,16639.33884,288,571.2396694,4317183,48.34662656
5/14/2006,7834,15538.5124,238,472.0661157,4331369,51.87447878
5/15/2006,7957,15782.47934,289,573.2231405,4345559,50.1530329
5/16/2006,8972,17795.70248,256,507.768595,4359451,48.17240599
5/17/2006,8849,17551.73554,282,559.338843,4373053,48.16244745
5/18/2006,9294,18434.38017,257,509.7520661,4383798,48.1699596
5/19/2006,11492,22794.04959,292,579.1735537,4394844,48.19549384
5/20/2006,10761,21344.13223,77,152.7272727,4409401,48.1635101
5/21/2006,10948,21715.04132,207,410.5785124,4419915,48.15506556
5/22/2006,10601,21026.77686,95,188.4297521,4432765,48.13474751
5/23/2006,11329,22470.7438,112,222.1487603,4441854,48.25524394
5/24/2006,7229,14338.5124,78,154.7107438,4452709,48.2680769
5/25/2006,9535,18912.39669,78,154.7107438,4458869,48.16771934
5/26/2006,9517,18876.69421,260,515.7024793,4462683,48.11893608
5/27/2006,9404,18652.56198,156,309.4214876,4467396,48.12669589
5/28/2006,9638,19116.69421,234,464.1322314,4470343,48.31787287
5/29/2006,9620,19080.99174,226,448.2644628,4472996,48.37623474
5/30/2006,9726,19291.23967,226,448.2644628,4471817,48.49909753
5/31/2006,10459,20745.12397,243,481.9834711,4467101,48.39387257
6/1/2006,10220,20271.07438,147,291.5702479,4462390,48.35513539
6/2/2006,10328,20485.28926,78,154.7107438,4462390,48.41801418
6/3/2006,10231,20292.89256,139,275.7024793,4461510,48.40978043
6/4/2006,9628,19096.8595,182,360.9917355,4461510,48.39377069
6/5/2006,10078,19989.42149,286,567.2727273,4459163,48.47702146
6/6/2006,9710,19259.50413,294,583.1404959,4457989,48.46998063
6/7/2006,9822,19481.65289,260,515.7024793,4456229,48.35542453
6/8/2006,10627,21078.34711,355,704.1322314,4451242,48.33403059
6/9/2006,10016,19866.44628,259,513.7190083,4447428,48.30736687
6/10/2006,10297,20423.80165,320,634.7107438,4443027,48.28476163
6/11/2006,10233,20296.8595,294,583.1404959,4438627,48.3439845
6/12/2006,9645,19130.57851,259,513.7190083,4433933,48.36548465
6/13/2006,9729,19297.19008,216,428.4297521,4428676,48.32082712
6/14/2006,9953,19741.4876,86,170.5785124,4422251,49.08522145
6/15/2006,10988,21794.38017,69,136.8595041,4413197,49.25790009
6/16/2006,9223,18293.55372,241,478.0165289,4411445,48.57341083
6/17/2006,10779,21379.83471,326,646.6115702,4402402,48.53448993
6/18/2006,10585,20995.04132,334,662.4793388,4393972,48.57062969
6/19/2006,11294,22401.32231,334,662.4793388,4384670,48.65789026
6/20/2006,11508,22825.78512,299,593.0578512,4374790,48.53826529
6/21/2006,12130,24059.50413,359,712.0661157,4363213,48.48683065
6/22/2006,12194,24186.44628,281,557.3553719,4349322,48.56406254
6/23/2006,12672,25134.54545,332,658.5123967,4336582,48.56741064
6/24/2006,11297,22407.27273,467,926.2809917,4324130,48.61594735
6/25/2006,13437,26651.90083,356,706.1157025,4307670,48.65871919
6/26/2006,12741,25271.40496,346,686.2809917,4293546,48.65536962
6/27/2006,11629,23065.78512,329,652.5619835,4280899,48.68732236
6/28/2006,11141,22097.85124,244,483.9669421,4270569,48.67776434
6/29/2006,11303,22419.17355,134,265.785124,4259952,48.7996281
6/30/2006,10862,21544.46281,294,583.1404959,4249102,48.84578832
7/1/2006,11449,22708.76033,335,664.4628099,4236823,48.94014549
7/2/2006,11211,22236.69421,276,547.4380165,4224860,48.94158892
7/3/2006,11390,22591.73554,300,595.0413223,4211783,49.02872756
7/4/2006,11240,22294.21488,325,644.6280992,4200425,49.05352048
7/5/2006,11250,22314.04959,324,642.6446281,4186844,49.08763334
7/6/2006,11018,21853.8843,282,559.338843,4174398,49.19360408
7/7/2006,11436,22682.97521,281,557.3553719,4161445,49.2323098
7/8/2006,11657,23121.32231,322,638.677686,4148210,49.23990542
7/9/2006,11471,22752.39669,313,620.8264463,4134750,49.41018124
7/10/2006,11253,22320,362,718.0165289,4122136,49.41432557
7/11/2006,11634,23075.70248,328,650.5785124,4107334,49.46150582
7/12/2006,10997,21812.2314,434,860.8264463,4093943,49.65274872
7/13/2006,11303,22419.17355,335,664.4628099,4080601,49.86251791
7/14/2006,12336,24468.09917,383,759.6694215,4064774,49.78641889
7/15/2006,12459,24712.06612,366,725.9504132,4048461,49.98565471
7/16/2006,12094,23988.09917,357,708.0991736,4033823,50.00242537
7/17/2006,12317,24430.41322,340,674.3801653,4018421,50.0798862
7/18/2006,13455,26687.60331,347,688.2644628,4000304,49.6895692
7/19/2006,12755,25299.17355,442,876.6942149,3984700,49.39304808
7/20/2006,12974,25733.55372,273,541.4876033,3969150,49.45478921
7/21/2006,13034,25852.56198,384,761.6528926,3951720,49.4395694
7/22/2006,12966,25717.68595,120,238.0165289,3934095,49.49082477
7/23/2006,12449,24692.2314,342,678.3471074,3918137,49.76545962
7/24/2006,12849,25485.61983,381,755.7024793,3902756,50
7/25/2006,12067,23934.54545,230,456.1983471,3888236,50
7/26/2006,13225,26231.40496,300,595.0413223,3870786,50.07025579
7/27/2006,12406,24606.94215,441,874.7107438,3853948,49.9774651
7/28/2006,12522,24837.02479,439,870.7438017,3837150,50.05708862
7/29/2006,12355,24505.78512,219,434.3801653,3820390,50.14225644
7/30/2006,12953,25691.90083,257,509.7520661,3800531,50.27100971
7/31/2006,12133,24065.45455,257,509.7520661,3784113,50.25792199
8/1/2006,12427,24648.59504,233,462.1487603,3767954,50.40946231
8/2/2006,12136,24071.40496,278,551.4049587,3752658,50.4834794
8/3/2006,11902,23607.27273,231,458.1818182,3737908,50.55304998
8/4/2006,11233,22280.33058,277,549.4214876,3724008,50.68822213
8/5/2006,11690,23186.77686,261,517.6859504,3708036,50.69864429
8/6/2006,12451,24696.19835,237,470.0826446,3691852,50.92293039
8/7/2006,11338,22488.59504,298,591.0743802,3677026,50.13320532
8/8/2006,11895,23593.38843,30,59.50413223,3662221,49.65031177
8/9/2006,12196,24190.41322,235,466.1157025,3646451,49.58377071
8/10/2006,11527,22863.47107,227,450.2479339,3630966,49.64265963
8/11/2006,11591,22990.41322,264,523.6363636,3616305,49.80102157
8/12/2006,11515,22839.66942,233,462.1487603,3601686,49.6830137
8/13/2006,11070,21957.02479,323,640.661157,3587610,49.1
8/14/2006,10577,20979.17355,300,595.0413223,3574097,49.47302319
8/15/2006,10535,20895.86777,239,474.0495868,3561110,49.5
8/16/2006,10417,20661.81818,216,428.4297521,3548429,49.5
8/17/2006,10139,20110.41322,268,531.5702479,3535505,49.5
8/18/2006,10898,21615.86777,223,442.3140496,3521375,49.5
8/19/2006,10555,20935.53719,215,426.446281,3508264,49.5
8/20/2006,10538,20901.81818,214,424.4628099,3495468,49.5
8/21/2006,10684,21191.40496,243,481.9834711,3481925,49.5
8/22/2006,10647,21118.01653,51,101.1570248,3468694,49.42353132
8/23/2006,10136,20104.46281,249,493.8842975,3456471,49.0912739
8/24/2006,9577,18995.70248,263,521.6528926,3444549,49.19120481
8/25/2006,8776,17406.94215,204,404.6280992,3435358,49.08343599
8/26/2006,8433,16726.61157,240,476.0330579,3421507,49.23906143
8/27/2006,8438,16736.52893,218,432.3966942,3411374,49.23131162
8/28/2006,8692,17240.33058,276,547.4380165,3402753,49.54609735
8/29/2006,7764,15399.66942,253,501.8181818,3395375,49.38616428
8/30/2006,8041,15949.09091,239,474.0495868,3387997,49.46799287
8/31/2006,8444,16748.42975,260,515.7024793,3377701,49.53496653
9/1/2006,8618,17093.55372,238,472.0661157,3368648,49.48213289
9/2/2006,7780,15431.40496,245,485.9504132,3360084,49.83266443
9/3/2006,9083,18015.86777,215,426.446281,3348397,49.9054842
9/4/2006,7979,15826.1157,172,341.1570248,3338903,49.8126776
9/5/2006,8705,17266.1157,214,424.4628099,3329195,49.79277048
9/6/2006,7822,15514.71074,257,509.7520661,3320959,49.80794766
9/7/2006,6851,13588.76033,228,452.231405,3314661,49.62044163
9/8/2006,6915,13715.70248,235,466.1157025,3308135,49.46667898
9/9/2006,7363,14604.29752,213,422.4793388,3299460,49.37228193
9/10/2006,7130,14142.14876,106,210.2479339,3292954,49.50719572
9/11/2006,7285,14449.58678,205,406.6115702,3286688,49.55770362
9/12/2006,6944,13773.22314,198,392.7272727,3280190,49.55752237
9/13/2006,7024,13931.90083,212,420.4958678,3273451,49.93702394
9/14/2006,5859,11621.15702,219,434.3801653,3267435,49.73884312
9/15/2006,6649,13188.09917,204,404.6280992,3261904,49.48744595
9/16/2006,6859,13604.6281,127,251.9008264,3255201,49.25767446
9/17/2006,6295,12485.95041,169,335.2066116,3249694,50.27275478
9/18/2006,6077,12053.55372,246,487.9338843,3246103,49.34688594
9/19/2006,6435,12763.63636,105,208.2644628,3238444,49.76807482
9/20/2006,5630,11166.94215,175,347.107438,3234870,49.67858087
9/21/2006,5887,11676.69421,175,347.107438,3230582,49.61637975
9/22/2006,5542,10992.39669,224,444.2975207,3227723,49.86169521
9/23/2006,5538,10984.46281,189,374.8760331,3222244,50.00969125
9/24/2006,5325,10561.98347,189,374.8760331,3219623,50.03472317
9/25/2006,5392,10694.87603,203,402.6446281,3216288,49.9968703
9/26/2006,5326,10563.96694,167,331.2396694,3212964,49.96286817
9/27/2006,4979,9875.702479,188,372.892562,3210121,50.60050383
9/28/2006,4758,9437.355372,174,345.1239669,3207988,50.05409941
9/29/2006,4247,8423.801653,181,359.0082645,3207040,50.27195959
9/30/2006,4426,8778.842975,132,261.8181818,3205145,51.45827689
10/1/2006,4710,9342.14876,146,289.5867769,3203249,51.48995668
10/2/2006,6579,13049.2562,118,234.0495868,3196851,51.13361041
10/3/2006,6485,12862.80992,125,247.9338843,3191638,50.76073724
10/4/2006,5859,11621.15702,90,178.5123967,3188571,50.78839248
10/5/2006,6543,12977.85124,0,0,3183855,51.09258164
10/6/2006,5987,11875.04132,35,69.4214876,3179846,51.31589328
10/7/2006,5964,11829.42149,104,206.2809917,3175366,51.14577852
10/8/2006,6426,12745.78512,125,247.9338843,3170886,51.27259249
10/9/2006,5646,11198.67769,145,287.6033058,3167116,51.22334186
10/10/2006,5632,11170.90909,159,315.3719008,3163129,51.12445354
10/11/2006,5701,11307.7686,131,259.8347107,3160314,51.30085272
10/12/2006,5112,10139.50413,117,232.0661157,3158907,51.33305079
10/13/2006,5462,10833.71901,138,273.7190083,3158203,51.68101145
10/14/2006,5300,10512.39669,172,341.1570248,3155858,52.00647947
10/15/2006,5523,10954.71074,83,164.6280992,3154920,51.34802294
10/16/2006,5211,10335.86777,76,150.7438017,3153512,51.91191579
10/17/2006,5061,10038.34711,90,178.5123967,3149994,51.94423426
10/18/2006,5201,10316.03306,96,190.4132231,3146711,51.67420735
10/19/2006,4490,8905.785124,103,204.2975207,3144834,52.25887589
10/20/2006,4393,8713.38843,103,204.2975207,3142965,52.70256213
10/21/2006,4423,8772.892562,158,313.3884298,3139231,52.54656547
10/22/2006,4944,9806.280992,124,245.9504132,3135031,52.22179697
10/23/2006,4606,9135.867769,144,285.6198347,3132698,52.79962022
10/24/2006,5044,10004.6281,96,190.4132231,3128497,52.65380561
10/25/2006,4660,9242.975207,103,204.2975207,3124997,53.44532809
10/26/2006,4881,9681.322314,103,204.2975207,3122197,52.52406794
10/27/2006,4910,9738.842975,75,148.7603306,3120101,52.77855147
10/28/2006,5039,9994.710744,151,299.5041322,3119637,52.9202806
10/29/2006,3235,6416.528926,144,285.6198347,3121963,53.36115592
10/30/2006,3333,6610.909091,89,176.5289256,3122430,53.07659053
10/31/2006,5286,10484.6281,89,176.5289256,3119405,53.09931312
11/1/2006,5265,10442.97521,75,148.7603306,3117548,53.20630188
11/2/2006,5121,10157.35537,0,0,3117316,53.05053263
11/3/2006,5031,9978.842975,116,230.0826446,3119173,53.38529646
11/4/2006,5406,10722.64463,0,0,3117548,53.46411484
11/5/2006,5037,9990.743802,68,134.8760331,3118941,53.69270488
11/6/2006,5251,10415.20661,48,95.20661157,3118941,53.88277054
11/7/2006,4875,9669.421488,21,41.65289256,3118244,53.0353796
11/8/2006,4886,9691.239669,0,0,3118477,55.22216377
11/9/2006,5154,10222.80992,103,204.2975207,3117548,54.00967949
11/10/2006,5170,10254.54545,75,148.7603306,3116387,54.22361196
11/11/2006,5217,10347.7686,14,27.76859504,3116387,51.82887631
11/12/2006,6101,12101.15702,75,148.7603306,3114762,52.50854059
11/13/2006,4628,9179.504132,27,53.55371901,3120566,51.94619723
11/14/2006,4170,8271.07438,62,122.9752066,3123830,51.62586578
11/15/2006,3830,7596.694215,69,136.8595041,3126864,52.58700005
11/16/2006,5162,10238.67769,0,0,3128964,52.30184684
11/17/2006,4898,9715.041322,27,53.55371901,3129664,52.70824
11/18/2006,4989,9895.53719,7,13.88429752,3129664,52.85029197
11/19/2006,5183,10280.33058,48,95.20661157,3128731,54.94985794
11/20/2006,4808,9536.528926,21,41.65289256,3129664,53.18919494
11/21/2006,5013,9943.140496,14,27.76859504,3129664,52.59631739
11/22/2006,4916,9750.743802,21,41.65289256,3131997,52.71906144
11/23/2006,5233,10379.50413,55,109.0909091,3132464,54.33888439
11/24/2006,5073,10062.14876,14,27.76859504,3131764,53.37335944
11/25/2006,5193,10300.16529,69,136.8595041,3130597,53.10196347
11/26/2006,4987,9891.570248,14,27.76859504,3134564,52.261486
11/27/2006,4939,9796.363636,41,81.32231405,3134331,52.77807944
11/28/2006,5155,10224.79339,27,53.55371901,3132231,53.06365762
11/29/2006,5442,10794.04959,34,67.43801653,3128964,51.73930796
11/30/2006,5251,10415.20661,21,41.65289256,3127097,52.65881296
12/1/2006,5080,10076.03306,34,67.43801653,3124764,52.93790529
12/2/2006,4965,9847.933884,55,109.0909091,3124297,53.37188904
12/3/2006,5563,11034.04959,116,230.0826446,3122663,52.82728372
12/4/2006,4840,9600,48,95.20661157,3121497,52.70316907
12/5/2006,5018,9953.057851,14,27.76859504,3119869,52.74336796
12/6/2006,5041,9998.677686,34,67.43801653,3117780,52.59845983
12/7/2006,5102,10119.66942,27,53.55371901,3116387,52.48896982
